road,chainage,lrp,lat,lon,gap,type,name,id,length,type_simple,LRPName,length_bmms,condition,name_bmms
R548,38.95,LRP038b,24.5138611,88.9598889,BE,Bridge,End of Bridge,15709,19.012999999999998,Bridge,LRP038b,19.012999999999998,D,MURPUR BOX
R548,39.2,LRP039,24.5113333,88.9598333,,KmPost,Km post missing,15710,250.0,KmPost,,,,
R548,39.985,LRP039a,24.5043333,88.9588333,,CrossRoad,Z5210,15711,784.9999999999966,CrossRoad,LRP039a,24.127439024390245,D,KARAR CHAR CULVERT (2)
R548,40.06,LRP039b,24.5040833,88.95875,BS,Bridge,Start of Bridge,15712,6.12578947368421,Bridge,LRP039b,6.12578947368421,D,.
R548,40.17,LRP039c,24.5032778,88.9583056,BE,Bridge,End Of Bridge,15713,9.593333333333332,Bridge,LRP039c,9.593333333333332,C,NAGOR BARI CULVERT
R548,40.2,LRP040,24.5026111,88.958,,KmPost,Km post missing,15714,30.000000000001137,KmPost,,,,
R548,41.32,LRP041,24.4960552,88.9532222,,KmPost,Info Missing,15715,1119.9999999999975,KmPost,,,,
R548,42.32,LRP042,24.4891663,88.95175,,KmPost,Natore 11 km,15716,1000.0,KmPost,,,,
R548,43.32,LRP043,24.4808327,88.9514722,,KmPost,Natore 10 km,15717,1000.0,KmPost,,,,
R548,43.993,LRP043a,24.4751104,88.9518056,,Culvert,Box culvert,15718,673.0000000000018,Culvert,LRP043a,25.518870967741936,D,ITAKHOLA CULVERT
R548,44.32,LRP044,24.4722493,88.9526667,,KmPost,Info missin g,15719,326.9999999999982,KmPost,,,,
R548,45.215,LRP044a,24.4704438,88.9599167,,Culvert,Box Culvert,15720,895.0000000000032,Culvert,LRP044a,20.295862068965516,D,SHASPUR CULVERT
R548,45.316,LRP045,24.4705827,88.9608889,,KmPost,Km post Broken,15721,100.99999999999909,KmPost,,,,
R548,45.469,LRP045a,24.4699438,88.9621944,,Culvert,Box Culvert,15722,152.9999999999987,Culvert,LRP045a,18.42206349206349,D,DUBAIL CULVERT
R548,46.316,LRP046,24.4634722,88.9595833,,KmPost,Natore 7 km,15723,847.0000000000014,KmPost,,,,
R548,47.316,LRP047,24.4550556,88.9581944,,KmPost,Natore 6 km,15724,1000.0,KmPost,,,,
R548,47.431,LRP047a,24.4545833,88.9572222,BS,Bridge,Start Of Bridge,15725,17.19153846153846,Bridge,LRP047a,17.19153846153846,D,KUNDAR PARA (1) BOX CULVERT
R548,47.462,LRP047b,24.4543333,88.9571667,BE,Bridge,End Of Bridge,15726,5.081999999999999,Bridge,LRP047b,5.081999999999999,D,.
R548,48.316,LRP048,24.4476108,88.9587222,,KmPost,Natore 5 km,15727,853.9999999999992,KmPost,,,,
R548,48.623,LRP048a,24.4449441,88.9585278,,Culvert,Box Culvert,15728,306.99999999999505,Culvert,LRP048a,15.335283018867926,C,HAZI BAGAN CULVERT
R548,48.977,LRP048b,24.441833,88.9583333,,Culvert,Box Culvert,15729,353.9999999999992,Culvert,LRP048b,13.793333333333333,C,SHARIPULAIA BOX CULVERT
R548,49.316,LRP049,24.4386386,88.9577778,,KmPost,Km post Missing,15730,339.00000000000574,KmPost,,,,
R548,49.966,LRP049a,24.433333,88.9588611,,Culvert,Box Culvert,15731,649.9999999999986,Culvert,LRP049a,31.69722222222222,D,Ginlatoly bridge
R548,50.316,LRP050,24.4302493,88.9588611,,KmPost,Natore 3 km,15732,350.0000000000014,KmPost,,,,
R548,50.352,LRP050a,24.4299716,88.9588611,,Culvert,Pipe Culvert,15733,35.99999999999426,Culvert,LRP050a,37.86913043478261,D,HAGIBAGAN BOX CULVERT
R548,50.901,LRP050b,24.425916,88.9584444,,Others,Sluice Gate,15734,549.0000000000066,Others,LRP050b,6.833333333333333,C,BOLITE
R548,51.316,LRP051,24.4227216,88.9600278,,KmPost,Km post missin g,15735,414.99999999999915,KmPost,,,,
R548,51.436,LRP051a,24.4216938,88.9600556,,Culvert,Slab Culvert,15736,119.99999999999744,Culvert,LRP051a,18.285510204081632,C,RAIPUR BOX CULVERT
R548,52.196,LRP051b,24.4153056,88.9583333,,Culvert,Box Culvert,15737,759.999999999998,Culvert,LRP051b,5.137857142857143,D,GHAGRA ARCH MASO
R548,52.316,LRP052,24.4143056,88.9576944,,KmPost,Km Post Broken,15738,120.00000000000455,KmPost,,,,
R548,53.05,LRP052a,24.40975,88.9601111,,Culvert,Box Culvert,15739,733.9999999999947,Culvert,LRP052a,14.937906976744188,D,CHAITANUE BOX CULVERT
R548,53.303,LRP053,24.4087222,88.9622778,,KmPost,Natore 0 km,15740,253.0000000000001,KmPost,,,,
R548,53.321,LRPE,24.4085833,88.9624444,,Others,"End at Baidyanath More and Intersection with N6, Natore",15741,18.000000000000682,Others,,,,
R549,0.0,LRPS,24.9651111,88.9039167,,Others,"Start at Chowraster More and Intersection at R549&R547,Badalgachhi,Naogaon.",15742,0.0,Others,,,,
R549,0.453,LRPSa,24.9681104,88.9053056,BS,Bridge,Baily bridge start,15743,15.641024258760106,Bridge,LRPSa,15.641024258760106,D,Kashinathpur Bridge
R549,0.53,LRPSb,24.9684716,88.9059444,BE,Bridge,Baily bridge end,15744,12.752515337423311,Bridge,LRPSb,12.752515337423311,D,TANARI BOTTOLA CULVERT
R549,0.88,LRPSc,24.9672771,88.9085556,,"SideRoad,Right",Road to Akkelpur (Z5452),15745,350.0,"SideRoad,Right",LRPSc,8.948490566037735,D,PORISPUR BOX CULVERT
R549,0.9,LRP001,24.967416,88.90875,,KmPost,Paharpur 11 km,15746,20.000000000000018,KmPost,,,,
R549,1.616,LRP001a,24.9723604,88.9132222,,Culvert,Box culvert,15747,716.0000000000001,Culvert,LRP001a,5.890000000000001,D,.
R549,1.875,LRP002,24.9739438,88.9151111,,KmPost,Paharpur 10 km,15748,258.9999999999999,KmPost,,,,
R549,2.16,LRP002a,24.9754438,88.9173327,,Culvert,Slab culvert start,15749,285.0000000000001,Culvert,LRP002a,14.011918735891648,D,Brorechon
R549,2.17,LRP002b,24.9754716,88.9174716,,Culvert,Slab Culvert,15750,9.999999999999787,Culvert,LRP002b,10.696847290640394,D,SHABAR BAZAR
R549,2.895,LRP003,24.978916,88.9233327,,KmPost,Durgadho GC 14 km,15751,725.0000000000001,KmPost,,,,
R549,3.06,LRP003a,24.9797493,88.9249438,,Culvert,Masonry culvert,15752,165.00000000000003,Culvert,LRP003a,15.007563025210084,D,KODDA BRIDGE
R549,3.868,LRP003b,24.9852497,88.9302493,,Culvert,Box culvert,15753,807.9999999999998,Culvert,LRP003b,11.842028985507245,D,RAJGONJ BAZAR SLAB CULVERT
R549,3.875,LRP004,24.9853052,88.9300827,,KmPost,Paharpur 8 km,15754,7.000000000000117,KmPost,,,,
R549,4.27,LRP004a,24.9876663,88.932916,,Culvert,Masonry Culvert,15755,394.99999999999955,Culvert,LRP004a,6.8,D,Bypile Bridge
R549,4.53,LRP004b,24.9886108,88.9352497,,Culvert,Box Culvert,15756,260.0000000000007,Culvert,LRP004b,12.155235294117649,D,.
R549,4.875,LRP005,24.9909719,88.9371941,,KmPost,Info missing,15757,344.9999999999998,KmPost,,,,
R549,5.34,LRP005a,24.9940274,88.9409719,,Culvert,Box culvert,15758,464.9999999999999,Culvert,LRP005a,6.0,D,.
R549,5.838,LRP005b,24.998333,88.9409719,,Culvert,Box Culvert,15759,498.0000000000002,Culvert,LRP005b,15.158609271523177,D,THAHORIA CUL
R549,5.875,LRP006,24.9986386,88.941083,,KmPost,Information missing,15760,36.99999999999992,KmPost,,,,
R549,6.13,LRP006a,25.0008333,88.9418052,,Culvert,Box culvert broken,15761,254.9999999999999,Culvert,LRP006a,14.318190709046453,D,.
R549,6.895,LRP007,25.0072222,88.9434163,,KmPost,Information missing,15762,764.9999999999997,KmPost,,,,
