road,chainage,lrp,lat,lon,gap,type,name,id,length,type_simple,LRPName,length_bmms,condition,name_bmms,model_type,geometry,link_no,heavy_truck,medium_truck,small_truck,criticality_score,flood_hazard,flood_cat,index_right,eq_hazard,eq_zone,int_cond_score,seismic_mult,flood_mult,max_hazard_mult,vulnerability_score,target_road,is_junction
N2,270.816,LRP271a,25.138340625862067,92.11999648103448,BS,Bridge,Bridge start,3186,42.8125,Bridge,LRP271a,42.8125,A,GASBAREA COLLEGE BOX CULVERT,bridge,POINT (92.11999648103448 25.138340625862067),N2-28,453.0,1322.0,435.0,17354.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,270.896,LRP271b,25.1389441,92.1199438,BE,Bridge,Bridge end,3187,80.00000000004093,Bridge,,,Unknown,,bridge,POINT (92.1199438 25.1389441),N2-28,453.0,1322.0,435.0,17354.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,270.928,LRP272,25.1391386,92.1198049,,KmPost,Jaflong 16 km,3188,31.999999999982265,KmPost,,,,,link,POINT (92.1198049 25.1391386),N2-28,453.0,1322.0,435.0,17354.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,271.123,LRP272a,25.1408608,92.1197771,BS,Bridge,Bridge start,3189,26.829999999999995,Bridge,LRP272a,26.829999999999995,D,Mukterpur Bridge,bridge,POINT (92.1197771 25.1408608),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,4.0,1.0,2.0,2.0,8.0,,False
N2,271.142,LRP272b,25.1410274,92.1197771,BE,Bridge,Bridge end,3190,19.000000000005457,Bridge,,,Unknown,,bridge,POINT (92.1197771 25.1410274),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,271.938,LRP273,25.1367219,92.1175827,,KmPost,Tamabil 11 km,3191,795.9999999999923,KmPost,,,,,link,POINT (92.1175827 25.1367219),N2-28,453.0,1322.0,435.0,17354.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,272.56,LRP273a,25.15025,92.1126944,BS,Bridge,Bridge start,3192,63.5,Bridge,LRP273a,63.5,B,Bilay More Bridge,bridge,POINT (92.1126944 25.15025),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,2.0,1.0,2.0,2.0,4.0,,False
N2,272.625,LRP273b,25.150493612433863,92.1121021089947,BE,Bridge,Bridge end,3193,64.99999999999773,Bridge,,,Unknown,,bridge,POINT (92.1121021089947 25.150493612433863),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,272.938,LRP274,25.1516667,92.10925,,KmPost,Jaflong 14 km,3194,312.9999999999882,KmPost,,,,,link,POINT (92.10925 25.1516667),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,273.046,LRP274a,25.15225,92.1085,BS,Bridge,Bridge start,3195,47.5,Bridge,LRP274a,47.5,A,RANG PANI STEEL BEAM AND RCC SLAB,bridge,POINT (92.1085 25.15225),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,273.093,LRP274b,25.1526389,92.1083611,BE,Bridge,Bridge end,3196,47.000000000025466,Bridge,,,Unknown,,bridge,POINT (92.1083611 25.1526389),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,273.253,LRP274c,25.1536944,92.1073611,BS,Bridge,Bridge start,3197,17.0,Bridge,LRP274c,17.0,A,Rang Pasi Bridge,bridge,POINT (92.1073611 25.1536944),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,273.271,LRP274d,25.1538056,92.1071944,BE,Bridge,Bridge end,3198,18.000000000029104,Bridge,,,Unknown,,bridge,POINT (92.1071944 25.1538056),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,273.458,LRP274e,25.1546944,92.1056389,BS,Bridge,Bridge start,3199,37.05,Bridge,LRP274e,37.05,C,RANG PASI,bridge,POINT (92.1056389 25.1546944),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,3.0,1.0,2.0,2.0,6.0,,False
N2,273.499,LRP274f,25.1549444,92.1054444,BE,Bridge,Bridge end,3200,40.99999999999682,Bridge,,,Unknown,,bridge,POINT (92.1054444 25.1549444),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,273.948,LRP275,25.1575833,92.1020278,,KmPost,Tamabil 9 km,3201,448.9999999999554,KmPost,,,,,link,POINT (92.1020278 25.1575833),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,274.193,LRP275a,25.1589167,92.1001389,BS,Bridge,Bridge start,3202,62.025,Bridge,LRP275a,62.025,A,Bangla Bazar Bridge,bridge,POINT (92.1001389 25.1589167),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,274.275,LRP275b,25.1594167,92.099583,BE,Bridge,Bridge end,3203,81.99999999999363,Bridge,,,Unknown,,bridge,POINT (92.099583 25.1594167),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,274.933,LRP276,25.1643889,92.0961108,,KmPost,Jaflong 12 km,3204,658.0000000000155,KmPost,,,,,link,POINT (92.0961108 25.1643889),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,274.952,LRP276a,25.1645556,92.0960274,BS,Bridge,Bridge start,3205,28.5,Bridge,LRP276a,28.5,B,ASUM BAZAR,bridge,POINT (92.0960274 25.1645556),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,2.0,1.0,2.0,2.0,4.0,,False
N2,274.991,LRP276b,25.1648611,92.095833,BE,Bridge,Bridge end,3206,38.99999999998727,Bridge,,,Unknown,,bridge,POINT (92.095833 25.1648611),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,275.943,LRP277,25.1712216,92.0903052,,KmPost,Tamabil 7 km,3207,951.9999999999982,KmPost,,,,,link,POINT (92.0903052 25.1712216),N2-28,453.0,1322.0,435.0,17354.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,276.943,LRP278,25.1736938,92.0815271,,KmPost,Jaflong 10 km,3208,1000.0,KmPost,,,,,link,POINT (92.0815271 25.1736938),N2-28,453.0,1322.0,435.0,17354.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,277.943,LRP279,25.1761104,92.0723327,,KmPost,Km post broken,3209,1000.0,KmPost,,,,,link,POINT (92.0723327 25.1761104),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,278.943,LRP280,25.1801104,92.0637778,,KmPost,Jaflong 8 km,3210,1000.0,KmPost,,,,,link,POINT (92.0637778 25.1801104),N2-28,453.0,1322.0,435.0,17354.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,279.83,LRP280a,25.1772493,92.0558889,BS,Bridge,Bridge start,3211,23.067500000000003,Bridge,LRP280a,23.067500000000003,A,KATGOR CULVERT,bridge,POINT (92.0558889 25.1772493),N2-28,453.0,1322.0,435.0,17354.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,279.871,LRP280b,25.1770549,92.0555,BE,Bridge,Bridge end,3212,1.8,Bridge,LRP280b,1.8,A,.,bridge,POINT (92.0555 25.1770549),N2-28,453.0,1322.0,435.0,17354.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,279.943,LRP281,25.1767493,92.0549722,,KmPost,Tamabil 3 km,3213,72.00000000000273,KmPost,,,,,link,POINT (92.0549722 25.1767493),N2-28,453.0,1322.0,435.0,17354.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,280.032,LRP281a,25.1763882,92.0542222,BS,Bridge,Bridge start,3214,17.516666666666666,Bridge,LRP281a,17.516666666666666,A,NOLJURI,bridge,POINT (92.0542222 25.1763882),N2-28,453.0,1322.0,435.0,17354.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,280.061,LRP281b,25.1762493,92.0539722,BE,Bridge,Bridge end,3215,28.99999999999636,Bridge,,,Unknown,,bridge,POINT (92.0539722 25.1762493),N2-28,453.0,1322.0,435.0,17354.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,280.943,LRP282,25.1777216,92.0455552,,KmPost,Jaflong 6 km,3216,882.000000000005,KmPost,,,,,link,POINT (92.0455552 25.1777216),N2-28,453.0,1322.0,435.0,17354.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,281.943,LRP283,25.1808604,92.0364441,,KmPost,Km post missing,3217,1000.0,KmPost,,,,,link,POINT (92.0364441 25.1808604),N2-28,453.0,1322.0,435.0,17354.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,283.093,LRP284,25.1779438,92.0284716,,KmPost,Jaflong 4 km,3218,1150.000000000034,KmPost,,,,,link,POINT (92.0284716 25.1779438),N2-29,462.0,1142.0,427.0,16205.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,283.349,LRP284a,25.1783049,92.0261938,,Culvert,Box culvert,3219,255.9999999999718,Culvert,LRP284a,5.75,A,KARANERHAT CULVERT,link,POINT (92.0261938 25.1783049),N2-29,462.0,1142.0,427.0,16205.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,283.793,LRP284b,25.1748327,92.0275827,,Culvert,Box culvert,3220,444.0000000000168,Culvert,LRP284b,7.0,A,.,link,POINT (92.0275827 25.1748327),N2-29,462.0,1142.0,427.0,16205.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,284.113,LRP285,25.173416,92.0227771,,KmPost,Jaflong 3 km,3221,319.9999999999932,KmPost,,,,,link,POINT (92.0227771 25.173416),N2-29,462.0,1142.0,427.0,16205.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,284.472,LRP285a,25.1719438,92.0199716,,Culvert,Box culvert,3222,358.99999999998045,Culvert,LRP285a,5.0,A,.,link,POINT (92.0199716 25.1719438),N2-29,462.0,1142.0,427.0,16205.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,284.63,LRP285b,25.1710827,92.0188049,,Culvert,Box culvert,3223,158.00000000001546,Culvert,LRP285b,40.0,A,.,link,POINT (92.0188049 25.1710827),N2-29,462.0,1142.0,427.0,16205.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,284.938,LRP286,25.1700549,92.0163889,,KmPost,Km post broken,3224,307.9999999999927,KmPost,,,,,link,POINT (92.0163889 25.1700549),N2-29,462.0,1142.0,427.0,16205.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,285.232,LRP286a,25.1679438,92.0179993,,Culvert,Box culvert,3225,294.0000000000396,Culvert,LRP286a,5.1,C,.,link,POINT (92.0179993 25.1679438),N2-29,462.0,1142.0,427.0,16205.0,0.0,0.0,2.0,1.0,I,3.0,1.0,1.0,1.0,3.0,,False
N2,285.557,LRP286b,25.1651389,92.0182771,,Culvert,Box culvert,3226,324.99999999998863,Culvert,LRP286b,6.15,A,KARANERHAT CULVERT,link,POINT (92.0182771 25.1651389),N2-29,462.0,1142.0,427.0,16205.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,285.938,LRP287,25.1628889,92.0171104,,KmPost,Jaflong 1  km,3227,380.9999999999718,KmPost,,,,,link,POINT (92.0171104 25.1628889),N2-29,462.0,1142.0,427.0,16205.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,286.022,LRP287a,25.1613333,92.0172771,BS,Bridge,Bridge start,3228,8.125,Bridge,LRP287a,8.125,A,KOACHIA(MADARBHI),bridge,POINT (92.0172771 25.1613333),N2-29,462.0,1142.0,427.0,16205.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,286.06,LRP287b,25.1609722,92.0173327,BE,Bridge,Bridge end,3229,38.000000000010914,Bridge,,,Unknown,,bridge,POINT (92.0173327 25.1609722),N2-29,462.0,1142.0,427.0,16205.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N2,286.26,LRP287c,25.15975,92.0174716,,Culvert,Box culvert,3230,199.99999999998863,Culvert,,,,,link,POINT (92.0174716 25.15975),N2-29,462.0,1142.0,427.0,16205.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N2,286.516,LRPE,25.1570556,92.0176382,,Others,Road End at Jaflong.,3231,256.00000000002865,Others,,,,,link,POINT (92.0176382 25.1570556),N2-29,462.0,1142.0,427.0,16205.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N204,0.0,LRPS,24.1479163,91.3466108,,Others,Road start from N2 at Jagannathganj.,3237,0.0,Others,,,,,link,POINT (91.3466108 24.1479163),N204-1,0.0,176.0,190.0,1802.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,N2,False
N204,0.545,LRPSa,24.1483608,91.3513889,,Culvert,Box culvert,3238,545.0,Culvert,LRPSa,15.641024258760106,D,Kashinathpur Bridge,link,POINT (91.3513889 24.1483608),N204-1,0.0,176.0,190.0,1802.0,1.0,4.0,2.0,1.0,I,4.0,1.0,2.0,2.0,8.0,,False
N204,0.63,LRP001,24.1475552,91.3513611,,KmPost,Hobiganj 31 km,3239,84.99999999999997,KmPost,,,,,link,POINT (91.3513611 24.1475552),N204-1,0.0,176.0,190.0,1802.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N204,0.806,LRP001a,24.1460274,91.3513056,BS,Bridge,Bridge start,3240,5.890000000000001,Bridge,LRP001a,5.890000000000001,D,.,bridge,POINT (91.3513056 24.1460274),N204-1,0.0,176.0,190.0,1802.0,1.0,4.0,2.0,1.0,I,4.0,1.0,2.0,2.0,8.0,,False
N204,0.848,LRP001b,24.1457219,91.3513056,BE,Bridge,Bridge end,3241,9.194088397790054,Bridge,LRP001b,9.194088397790054,D,Salehpur Bridge(right),bridge,POINT (91.3513056 24.1457219),N204-1,0.0,176.0,190.0,1802.0,1.0,4.0,2.0,1.0,I,4.0,1.0,2.0,2.0,8.0,,False
N204,1.036,LRP001c,24.1439997,91.3511667,,Culvert,Box culvert,3242,188.00000000000009,Culvert,LRP001c,23.13683168316832,D,MIRAR HAT 2 SLAB CULVERT,link,POINT (91.3511667 24.1439997),N204-1,0.0,176.0,190.0,1802.0,1.0,4.0,2.0,1.0,I,4.0,1.0,2.0,2.0,8.0,,False
N204,1.508,LRP001d,24.1397774,91.3513333,,Culvert,Box culvert,3243,472.0,Culvert,LRP001d,8.080789473684211,D,BAGMARA,link,POINT (91.3513333 24.1397774),N204-1,0.0,176.0,190.0,1802.0,1.0,4.0,2.0,1.0,I,4.0,1.0,2.0,2.0,8.0,,False
N204,1.63,LRP002,24.1386663,91.3514444,,KmPost,Km post missing,3244,121.99999999999989,KmPost,,,,,link,POINT (91.3514444 24.1386663),N204-1,0.0,176.0,190.0,1802.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N204,1.865,LRP002a,24.1369163,91.3516111,,Culvert,Box culvert,3245,235.00000000000009,Culvert,LRP002a,14.011918735891648,D,Brorechon,link,POINT (91.3516111 24.1369163),N204-1,0.0,176.0,190.0,1802.0,1.0,4.0,2.0,1.0,I,4.0,1.0,2.0,2.0,8.0,,False
N204,2.325,LRP003,24.1328327,91.352,,KmPost,Hobiganj 30 km,3246,460.00000000000017,KmPost,,,,,link,POINT (91.352 24.1328327),N204-1,0.0,176.0,190.0,1802.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N204,2.365,LRP003a,24.1324993,91.3520556,,Culvert,Box culvert,3247,40.00000000000004,Culvert,LRP003a,15.007563025210084,D,KODDA BRIDGE,link,POINT (91.3520556 24.1324993),N204-1,0.0,176.0,190.0,1802.0,1.0,4.0,2.0,1.0,I,4.0,1.0,2.0,2.0,8.0,,False
N204,3.325,LRP004,24.1310549,91.3608056,,KmPost,Km post missing,3248,960.0,KmPost,,,,,link,POINT (91.3608056 24.1310549),N204-1,0.0,176.0,190.0,1802.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N204,3.897,LRP004a,24.1305271,91.3663611,,RailRoadCrossing,Rail road crossing,3249,571.9999999999997,RailRoadCrossing,LRP004a,6.8,D,Bypile Bridge,link,POINT (91.3663611 24.1305271),N204-1,0.0,176.0,190.0,1802.0,1.0,4.0,2.0,1.0,I,4.0,1.0,2.0,2.0,8.0,,False
N204,4.325,LRP005,24.1293327,91.3712771,,KmPost,Km post missing,3250,428.0000000000004,KmPost,,,,,link,POINT (91.3712771 24.1293327),N204-1,0.0,176.0,190.0,1802.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N204,5.325,LRP006,24.129416,91.3809993,,KmPost,Km post missing,3251,1000.0,KmPost,,,,,link,POINT (91.3809993 24.129416),N204-1,0.0,176.0,190.0,1802.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N204,6.325,LRP007,24.1296938,91.3894163,,KmPost,Km post missing,3252,1000.0,KmPost,,,,,link,POINT (91.3894163 24.1296938),N204-1,0.0,176.0,190.0,1802.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N204,7.18,LRP008,24.1272493,91.3971386,,KmPost,Hobiganj 27 km,3253,854.9999999999995,KmPost,,,,,link,POINT (91.3971386 24.1272493),N204-1,0.0,176.0,190.0,1802.0,1.0,4.0,2.0,1.0,I,1.0,1.0,2.0,2.0,2.0,,False
N204,8.18,LRP009,24.1252216,91.4061944,,KmPost,Km post missing,3254,1000.0,KmPost,,,,,link,POINT (91.4061944 24.1252216),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N204,8.491,LRP009a,24.125166,91.4091944,,Culvert,Box culvert,3255,310.99999999999994,Culvert,LRP009a,11.624104046242774,D,.,link,POINT (91.4091944 24.125166),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,8.859,LRP009b,24.1241104,91.4125278,BS,Bridge,Bridge start,3256,4.6,Bridge,LRP009b,4.6,D,SOYAMI BAZAR(2)CULVERT,bridge,POINT (91.4125278 24.1241104),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,8.875,LRP009c,24.1241104,91.4126944,BE,Bridge,Bridge end,3257,9.149324324324326,Bridge,LRP009c,9.149324324324326,D,MODANHAT,bridge,POINT (91.4126944 24.1241104),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,9.18,LRP010,24.1235271,91.4156111,,KmPost,Km post missing,3258,304.9999999999997,KmPost,,,,,link,POINT (91.4156111 24.1235271),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N204,10.18,LRP011,24.1265271,91.4244716,,KmPost,Km post missing,3259,1000.0,KmPost,,,,,link,POINT (91.4244716 24.1265271),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N204,10.853,LRP011a,24.1285549,91.4302771,,Culvert,Box culvert,3260,673.0,Culvert,LRP011a,12.8524025974026,D,NAYABARI KASPUR BOX CULVERT,link,POINT (91.4302771 24.1285549),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,11.18,LRP012,24.1283604,91.4334997,,KmPost,Km post missing,3261,326.99999999999994,KmPost,,,,,link,POINT (91.4334997 24.1283604),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N204,11.348,LRP012a,24.1281382,91.435083,,Culvert,Box culvert,3262,168.00000000000102,Culvert,LRP012a,14.478867313915858,D,KHAS PARA BOX CULVERT,link,POINT (91.435083 24.1281382),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,11.737,LRP012b,24.1271382,91.4384719,,Culvert,Box culvert,3263,388.9999999999993,Culvert,LRP012b,11.538999999999998,D,DAWAN BAG BOX CULVERT,link,POINT (91.4384719 24.1271382),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,12.18,LRP013,24.1269716,91.4427774,,KmPost,Km post missing,3264,442.9999999999996,KmPost,,,,,link,POINT (91.4427774 24.1269716),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N204,12.195,LRP013a,24.1269438,91.4428886,,Culvert,Box culvert,3265,15.000000000000568,Culvert,LRP013a,5.6,D,Madanpur Bridge.(L),link,POINT (91.4428886 24.1269438),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,12.64,LRP013b,24.1275549,91.4466941,,Culvert,Box Culvert,3266,445.0000000000003,Culvert,LRP013b,20.741968503937013,D,Madanpur Bridge(R),link,POINT (91.4466941 24.1275549),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,13.18,LRP014,24.1272493,91.4514444,,KmPost,Km post missing,3267,539.9999999999991,KmPost,,,,,link,POINT (91.4514444 24.1272493),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N204,13.252,LRP014a,24.1274438,91.4520556,,Culvert,Box culvert,3268,72.00000000000095,Culvert,LRP014a,5.2,D,KAWTALA BOX CULVERT,link,POINT (91.4520556 24.1274438),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,13.39,LRP014b,24.1274716,91.4523333,,Culvert,Box Culvert,3269,137.9999999999999,Culvert,LRP014b,11.38452380952381,D,KUSIAMRA(1) BOX CULVERT,link,POINT (91.4523333 24.1274716),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,13.53,LRP015,24.1281104,91.4545556,,KmPost,Information missing,3270,139.9999999999988,KmPost,,,,,link,POINT (91.4545556 24.1281104),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N204,14.53,LRP016,24.1281938,91.4633889,,KmPost,Km post missing,3271,1000.0,KmPost,,,,,link,POINT (91.4633889 24.1281938),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N204,14.602,LRP016a,24.1279438,91.4640278,,Culvert,Box culvert,3272,72.00000000000095,Culvert,LRP016a,15.506954732510286,D,BANTI BOX CULVERT,link,POINT (91.4640278 24.1279438),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,14.808,LRP016b,24.1281104,91.4664167,,Culvert,Pipe Culvert,3273,205.99999999999952,Culvert,LRP016b,11.682068965517242,D,NEEMTOLI BRIDGE,link,POINT (91.4664167 24.1281104),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,15.166,LRP016c,24.1295549,91.4682493,,Culvert,Box Culvert,3274,358.00000000000057,Culvert,LRP016c,7.243999999999999,D,NURUTAL BOX CUL,link,POINT (91.4682493 24.1295549),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,15.47,LRP016d,24.131916,91.4701382,,Culvert,Box Culvert,3275,304.0000000000003,Culvert,LRP016d,6.2034782608695656,D,.,link,POINT (91.4701382 24.131916),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,15.53,LRP017,24.1322216,91.4705827,,KmPost,Km post missing,3276,59.99999999999872,KmPost,,,,,link,POINT (91.4705827 24.1322216),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N204,15.728,LRP017a,24.1326938,91.4723882,,Culvert,Box culvert,3277,198.0000000000004,Culvert,LRP017a,15.144881516587676,D,.,link,POINT (91.4723882 24.1326938),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,16.291,LRP017b,24.134787880826444,91.47704109256198,BS,Bridge,Bridge start,3278,15.196555555555555,Bridge,LRP017b,15.196555555555555,D,.,bridge,POINT (91.47704109256198 24.134787880826444),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,16.333,LRP017c,24.1349441,91.4773882,BE,Bridge,Bridge end,3279,8.497799999999998,Bridge,LRP017c,8.497799999999998,D,SHIMOLIA,bridge,POINT (91.4773882 24.1349441),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,16.553,LRP017d,24.1371663,91.4791382,,Culvert,Pipe Culvert,3280,220.0000000000024,Culvert,LRP017d,11.442857142857145,D,.,link,POINT (91.4791382 24.1371663),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
N204,16.72,LRP018,24.137833,91.4795549,,KmPost,Information missing,3281,166.99999999999804,KmPost,,,,,link,POINT (91.4795549 24.137833),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,1.0,1.0,1.0,1.0,1.0,,False
N204,16.866,LRP018a,24.1387774,91.4803604,,Culvert,Box culvert,3282,146.0000000000008,Culvert,LRP018a,6.0,D,Darikandi Bridge (L),link,POINT (91.4803604 24.1387774),N204-1,0.0,176.0,190.0,1802.0,0.0,0.0,2.0,1.0,I,4.0,1.0,1.0,1.0,4.0,,False
